,cost,opt,ratio,time,V,E,R
339,14,14,1.0,0.00042178703006356955,7,7,3
340,62,62,1.0,0.00037261703982949257,9,9,5
341,21,21,1.0,0.0001524370163679123,3,3,2
342,30,30,1.0,0.00017623999156057835,4,4,3
343,78,78,1.0,0.0006777130183763802,11,12,6
344,121,121,1.0,0.0004922609659843147,14,14,6
345,62,62,1.0,0.0003715060302056372,11,13,4
346,66,66,1.0,0.00037692394107580185,17,19,4
347,10,10,1.0,0.00015593506395816803,3,3,2
348,40,40,1.0,0.00019475206499919295,7,7,2
349,36,36,1.0,0.0003661820665001869,6,7,5
